Product_Name,Product_ASIN,Brand,Price,MRP,Discount,Rating,Reviews,Product_Link,Scraped_At
"Lava Bold N1 (Sparkling Ivory, 4 GB RAM, 64 GB Storage)| 6.75"" (90 Hz) HD+ Display | 13MP AI Dual Rear Camera | 5000 mAh Battery | Secure Face Unlock | Fingerprint Reader | Charger & Phone-Case in Box",B0F83J33RW,Lava,"₹5,999","₹7,499",20% off,3.8 out of 5 stars,190,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2MjM0MzgzODUwNTk3NjI0OjE3NTc0MjQzMTk6c3BfYnRmOjMwMDU4MDUxODU4MjYzMjo6MDo6&url=%2FLava-Bold-N1-Fingerprint-Phone-Case%2Fdp%2FB0F83J33RW%2Fref%3Dsr_1_21_sspa%3Fdib%3DeyJ2IjoiMSJ9.Zu16M0f4gcJTITvmFzGqs35oiaMG7NS5BGqK8a9Eu6aYHu8-2Lg9VVg6nsR9RQPpGFLlXqr5bBKS6YuYs02oTX_o_GeC0RjIDoXW2uGc66LylxodIS1g1AVW9DKgkDDX931hxC6i7h8KNKQq4F9WcFKlOgI3kBJEN95kc-_dmoMHyW97aHgRQkuAp2TlyXNOuDZSCV6MlxY5KHsaULQrVs1o-GvGaxNXDql1vGS-z2k.Xw7jti0zDrkELTgX42Uiy_w40Ozn3TNlIdzuoabNMbI%26dib_tag%3Dse%26keywords%3Dmobiles%26qid%3D1757424319%26sr%3D8-21-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1&aref=dpjmfzc9sF&sp_cr=ZAZ,2025-09-09 18:55:17
"Lava Storm Lite 5G (Cosmic Titanium, 4+4*GB RAM, 128GB Storage) | India's First MTK Dimensity 6400 Processor | 50MP AI Camera | IP64 Rated | 120 Hz Display | 5000 mAh Battery | Supports All 5G Bands",B0FB41SQN1,Lava,"₹8,999","₹11,499",22% off,4.0 out of 5 stars,330,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2MjM0MzgzODUwNTk3NjI0OjE3NTc0MjQzMTk6c3BfYnRmOjMwMDU5NzUzMzQxNTQzMjo6MDo6&url=%2FLava-Titanium-Dimensity-Processor-Supports%2Fdp%2FB0FB41SQN1%2Fref%3Dsr_1_22_sspa%3Fdib%3DeyJ2IjoiMSJ9.Zu16M0f4gcJTITvmFzGqs35oiaMG7NS5BGqK8a9Eu6aYHu8-2Lg9VVg6nsR9RQPpGFLlXqr5bBKS6YuYs02oTX_o_GeC0RjIDoXW2uGc66LylxodIS1g1AVW9DKgkDDX931hxC6i7h8KNKQq4F9WcFKlOgI3kBJEN95kc-_dmoMHyW97aHgRQkuAp2TlyXNOuDZSCV6MlxY5KHsaULQrVs1o-GvGaxNXDql1vGS-z2k.Xw7jti0zDrkELTgX42Uiy_w40Ozn3TNlIdzuoabNMbI%26dib_tag%3Dse%26keywords%3Dmobiles%26qid%3D1757424319%26sr%3D8-22-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1&aref=MYVFqPEFRC&sp_cr=ZAZ,2025-09-09 18:55:17
Redmi 15 5G Midnight Black 8GB + 256GB | Segment's Largest 7000mAhA Battery | Segment's Largest Display 17.53cm(6.9) Up to 144Hz | Snapdragon 6s Gen 3 | 18W Reverse Charging | 50MP AI Dual Camera,B0FJFSHJ6Z,Redmi,"₹16,999","₹19,999",15% off,,,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4MDI4NTYyNTQwMDE2Nzk0OjE3NTc0MjQzMjQ6c3BfYXRmX25leHQ6MzAwNjgwMjg3MzAyMTMyOjowOjo&url=%2FRedmi-Midnight-Segments-7000mAhA-Snapdragon%2Fdp%2FB0FJFSHJ6Z%2Fref%3Dsr_1_17_sspa%3Fdib%3DeyJ2IjoiMSJ9.SOBcAmQZHozRvsan5oQLxaKymQYWCusANmz_esWu7tY5KTR8fDySwsgzpy_D3iSr2CbF7lC4mYa-QD8UOfH1oPG45K8yGs7mcf0GWDdispqOwHD87FfSb0TPDM4Aebe3NFBTdkx11NBrTZ8IJ4HrJmhb7tlk-4n9evhXFCba-KWmDAgUs9R9gDUBqo9_OGi1BjIpzwXxl_LBvSSc9fYCHOYT5BkfBdsgxzNxaVrLCqs.VaVjDw1wvvSEHEJPAl8c42j9TXMma9KxovRVHSeTmgk%26dib_tag%3Dse%26keywords%3Dmobiles%26qid%3D1757424324%26sr%3D8-17-spons%26xpid%3DE4psOAFDN97GT%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1&aref=kvYbh4hTry&sp_cr=ZAZ,2025-09-09 18:55:22
"Lava Bold N1 Pro (Stealth Black, 4 GB RAM, 128 GB Storage)| Bigger 6.67"" HD+ IP54 Display | 120 Hz Refresh Rate | 50 MP AI Triple Rear Camera | 8 MP Front Camera| 5000 mAh Battery| Charger in Box",B0F1Z259NF,Lava,"₹6,798","₹8,399",19% off,3.9 out of 5 stars,673,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4MDI4NTYyNTQwMDE2Nzk0OjE3NTc0MjQzMjQ6c3BfYXRmX25leHQ6MzAwNTc4MDc4OTY3MzMyOjowOjo&url=%2FLava-Bold-N1-Pro-Stealth%2Fdp%2FB0F1Z259NF%2Fref%3Dsr_1_18_sspa%3Fdib%3DeyJ2IjoiMSJ9.SOBcAmQZHozRvsan5oQLxaKymQYWCusANmz_esWu7tY5KTR8fDySwsgzpy_D3iSr2CbF7lC4mYa-QD8UOfH1oPG45K8yGs7mcf0GWDdispqOwHD87FfSb0TPDM4Aebe3NFBTdkx11NBrTZ8IJ4HrJmhb7tlk-4n9evhXFCba-KWmDAgUs9R9gDUBqo9_OGi1BjIpzwXxl_LBvSSc9fYCHOYT5BkfBdsgxzNxaVrLCqs.VaVjDw1wvvSEHEJPAl8c42j9TXMma9KxovRVHSeTmgk%26dib_tag%3Dse%26keywords%3Dmobiles%26qid%3D1757424324%26sr%3D8-18-spons%26xpid%3DE4psOAFDN97GT%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1&aref=Pr0OBih9n4&sp_cr=ZAZ,2025-09-09 18:55:22
"Redmi 13 5G Prime Edition, Black Diamond, 8GB+128GB | India Debut SD 4 Gen 2 AE | 108MP Pro Grade Camera | 6.79in Largest Display in Segment",B0D78Y577J,Redmi,"₹11,899","₹19,999",41% off,4.0 out of 5 stars,"1,794",https://www.amazon.in/Redmi-Diamond-Largest-Display-Segment/dp/B0D78Y577J/ref=sr_1_19?dib=eyJ2IjoiMSJ9.SOBcAmQZHozRvsan5oQLxaKymQYWCusANmz_esWu7tY5KTR8fDySwsgzpy_D3iSr2CbF7lC4mYa-QD8UOfH1oPG45K8yGs7mcf0GWDdispqOwHD87FfSb0TPDM4Aebe3NFBTdkx11NBrTZ8IJ4HrJmhb7tlk-4n9evhXFCba-KWmDAgUs9R9gDUBqo9_OGi1BjIpzwXxl_LBvSSc9fYCHOYT5BkfBdsgxzNxaVrLCqs.VaVjDw1wvvSEHEJPAl8c42j9TXMma9KxovRVHSeTmgk&dib_tag=se&keywords=mobiles&qid=1757424324&sr=8-19&xpid=E4psOAFDN97GT,2025-09-09 18:55:22
"Samsung Galaxy A55 5G (Awesome Navy, 8GB RAM, 256GB Storage) | AI | Metal Frame | 50 MP Main Camera (OIS) | Super HDR Video| Nightography | IP67 | Corning Gorilla Glass Victus+ | sAMOLED Display",B0CWPBBQ3M,Samsung,"₹28,999","₹45,999",37% off,4.2 out of 5 stars,"2,423",https://www.amazon.in/Samsung-Awesome-Storage-Nightography-Corning/dp/B0CWPBBQ3M/ref=sr_1_20?dib=eyJ2IjoiMSJ9.SOBcAmQZHozRvsan5oQLxaKymQYWCusANmz_esWu7tY5KTR8fDySwsgzpy_D3iSr2CbF7lC4mYa-QD8UOfH1oPG45K8yGs7mcf0GWDdispqOwHD87FfSb0TPDM4Aebe3NFBTdkx11NBrTZ8IJ4HrJmhb7tlk-4n9evhXFCba-KWmDAgUs9R9gDUBqo9_OGi1BjIpzwXxl_LBvSSc9fYCHOYT5BkfBdsgxzNxaVrLCqs.VaVjDw1wvvSEHEJPAl8c42j9TXMma9KxovRVHSeTmgk&dib_tag=se&keywords=mobiles&qid=1757424324&sr=8-20&xpid=E4psOAFDN97GT,2025-09-09 18:55:22
"Redmi A4 5G (Starry Black, 6GB RAM, 128GB Storage) | Global Debut SD 4s Gen 2 | Segment Largest 6.88in 120Hz | 50MP Dual Camera | 18W Fast Charging",B0FBRM15FH,Redmi,"₹10,299","₹12,999",21% off,3.9 out of 5 stars,"6,419",https://www.amazon.in/Redmi-A4-5G-Storage-Charging/dp/B0FBRM15FH/ref=sr_1_21?dib=eyJ2IjoiMSJ9.SOBcAmQZHozRvsan5oQLxaKymQYWCusANmz_esWu7tY5KTR8fDySwsgzpy_D3iSr2CbF7lC4mYa-QD8UOfH1oPG45K8yGs7mcf0GWDdispqOwHD87FfSb0TPDM4Aebe3NFBTdkx11NBrTZ8IJ4HrJmhb7tlk-4n9evhXFCba-KWmDAgUs9R9gDUBqo9_OGi1BjIpzwXxl_LBvSSc9fYCHOYT5BkfBdsgxzNxaVrLCqs.VaVjDw1wvvSEHEJPAl8c42j9TXMma9KxovRVHSeTmgk&dib_tag=se&keywords=mobiles&qid=1757424324&sr=8-21&xpid=E4psOAFDN97GT,2025-09-09 18:55:22
"POCO M7 5G, Satin Black (6GB, 128GB)",B0F134C6R6,POCO,"₹9,498","₹12,999",27% off,4.2 out of 5 stars,236,https://www.amazon.in/POCO-Satin-Black-6GB-128GB/dp/B0F134C6R6/ref=sr_1_22?dib=eyJ2IjoiMSJ9.SOBcAmQZHozRvsan5oQLxaKymQYWCusANmz_esWu7tY5KTR8fDySwsgzpy_D3iSr2CbF7lC4mYa-QD8UOfH1oPG45K8yGs7mcf0GWDdispqOwHD87FfSb0TPDM4Aebe3NFBTdkx11NBrTZ8IJ4HrJmhb7tlk-4n9evhXFCba-KWmDAgUs9R9gDUBqo9_OGi1BjIpzwXxl_LBvSSc9fYCHOYT5BkfBdsgxzNxaVrLCqs.VaVjDw1wvvSEHEJPAl8c42j9TXMma9KxovRVHSeTmgk&dib_tag=se&keywords=mobiles&qid=1757424324&sr=8-22&xpid=E4psOAFDN97GT,2025-09-09 18:55:22
"Samsung Galaxy M16 5G (Blush Pink, 4GB RAM, 128 GB Storage) | MediaTek Dimensity 6300 | AnTuTu Score 422K+ | Super Amoled Display | AI | 25W Fast Charging | 6 Gen of OS Upgrades | Without Charger",B0DX74KNC4,Samsung,"₹11,499","₹15,999",28% off,3.9 out of 5 stars,"2,079",https://www.amazon.in/Samsung-MediaTek-Dimensity-Charging-Upgrades/dp/B0DX74KNC4/ref=sr_1_23?dib=eyJ2IjoiMSJ9.SOBcAmQZHozRvsan5oQLxaKymQYWCusANmz_esWu7tY5KTR8fDySwsgzpy_D3iSr2CbF7lC4mYa-QD8UOfH1oPG45K8yGs7mcf0GWDdispqOwHD87FfSb0TPDM4Aebe3NFBTdkx11NBrTZ8IJ4HrJmhb7tlk-4n9evhXFCba-KWmDAgUs9R9gDUBqo9_OGi1BjIpzwXxl_LBvSSc9fYCHOYT5BkfBdsgxzNxaVrLCqs.VaVjDw1wvvSEHEJPAl8c42j9TXMma9KxovRVHSeTmgk&dib_tag=se&keywords=mobiles&qid=1757424324&sr=8-23&xpid=E4psOAFDN97GT,2025-09-09 18:55:22
"Redmi 13 5G Prime Edition, Orchid Pink, 8GB+128GB | India Debut SD 4 Gen 2 AE | 108MP Pro Grade Camera | 6.79in Largest Display in Segment",B0D78X5CMJ,Redmi,"₹11,899","₹19,999",41% off,4.0 out of 5 stars,"1,794",https://www.amazon.in/Redmi-Orchid-Largest-Display-Segment/dp/B0D78X5CMJ/ref=sr_1_24?dib=eyJ2IjoiMSJ9.SOBcAmQZHozRvsan5oQLxaKymQYWCusANmz_esWu7tY5KTR8fDySwsgzpy_D3iSr2CbF7lC4mYa-QD8UOfH1oPG45K8yGs7mcf0GWDdispqOwHD87FfSb0TPDM4Aebe3NFBTdkx11NBrTZ8IJ4HrJmhb7tlk-4n9evhXFCba-KWmDAgUs9R9gDUBqo9_OGi1BjIpzwXxl_LBvSSc9fYCHOYT5BkfBdsgxzNxaVrLCqs.VaVjDw1wvvSEHEJPAl8c42j9TXMma9KxovRVHSeTmgk&dib_tag=se&keywords=mobiles&qid=1757424324&sr=8-24&xpid=E4psOAFDN97GT,2025-09-09 18:55:22
"Samsung Galaxy M16 5G (Thunder Black, 6GB RAM, 128 GB Storage) | MediaTek Dimensity 6300 | AnTuTu Score 422K+ | Super Amoled Display | AI | 25W Fast Charging | 6 Gen of OS Upgrades | Without Charger",B0DX5MYCRG,Samsung,"₹12,999","₹17,499",26% off,3.9 out of 5 stars,"2,079",https://www.amazon.in/Samsung-MediaTek-Dimensity-Charging-Upgrades/dp/B0DX5MYCRG/ref=sr_1_25?dib=eyJ2IjoiMSJ9.SOBcAmQZHozRvsan5oQLxaKymQYWCusANmz_esWu7tY5KTR8fDySwsgzpy_D3iSr2CbF7lC4mYa-QD8UOfH1oPG45K8yGs7mcf0GWDdispqOwHD87FfSb0TPDM4Aebe3NFBTdkx11NBrTZ8IJ4HrJmhb7tlk-4n9evhXFCba-KWmDAgUs9R9gDUBqo9_OGi1BjIpzwXxl_LBvSSc9fYCHOYT5BkfBdsgxzNxaVrLCqs.VaVjDw1wvvSEHEJPAl8c42j9TXMma9KxovRVHSeTmgk&dib_tag=se&keywords=mobiles&qid=1757424324&sr=8-25&xpid=E4psOAFDN97GT,2025-09-09 18:55:22
"Motorola Edge 50 Fusion 5G (Hot Pink, 12GB RAM, 256GB Storage)",B0D4JNVVHH,Motorola,"₹21,007","₹27,999",25% off,4.1 out of 5 stars,511,https://www.amazon.in/Motorola-Edge-Fusion-256GB-Storage/dp/B0D4JNVVHH/ref=sr_1_26?dib=eyJ2IjoiMSJ9.SOBcAmQZHozRvsan5oQLxaKymQYWCusANmz_esWu7tY5KTR8fDySwsgzpy_D3iSr2CbF7lC4mYa-QD8UOfH1oPG45K8yGs7mcf0GWDdispqOwHD87FfSb0TPDM4Aebe3NFBTdkx11NBrTZ8IJ4HrJmhb7tlk-4n9evhXFCba-KWmDAgUs9R9gDUBqo9_OGi1BjIpzwXxl_LBvSSc9fYCHOYT5BkfBdsgxzNxaVrLCqs.VaVjDw1wvvSEHEJPAl8c42j9TXMma9KxovRVHSeTmgk&dib_tag=se&keywords=mobiles&qid=1757424324&sr=8-26&xpid=E4psOAFDN97GT,2025-09-09 18:55:22
Redmi Note 14 Pro+ 5G Champagne Gold 12GB RAM 512GB Storage | 50 MP Triple Camera with Telephoto | Corning Gorilla Glass Victus 2 | IP68 IP69 | SD 7s Gen 3,B0FDW1X2KC,Redmi,"₹30,999","₹39,999",23% off,3.9 out of 5 stars,132,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4MDI4NTYyNTQwMDE2Nzk0OjE3NTc0MjQzMjQ6c3BfbXRmOjMwMDYxNjkxMjAwNzYzMjo6MDo6&url=%2FRedmi-Champagne-Storage-Telephoto-Corning%2Fdp%2FB0FDW1X2KC%2Fref%3Dsr_1_27_sspa%3Fdib%3DeyJ2IjoiMSJ9.SOBcAmQZHozRvsan5oQLxaKymQYWCusANmz_esWu7tY5KTR8fDySwsgzpy_D3iSr2CbF7lC4mYa-QD8UOfH1oPG45K8yGs7mcf0GWDdispqOwHD87FfSb0TPDM4Aebe3NFBTdkx11NBrTZ8IJ4HrJmhb7tlk-4n9evhXFCba-KWmDAgUs9R9gDUBqo9_OGi1BjIpzwXxl_LBvSSc9fYCHOYT5BkfBdsgxzNxaVrLCqs.VaVjDw1wvvSEHEJPAl8c42j9TXMma9KxovRVHSeTmgk%26dib_tag%3Dse%26keywords%3Dmobiles%26qid%3D1757424324%26sr%3D8-27-spons%26xpid%3DE4psOAFDN97GT%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&aref=iJYgCf8d3m&sp_cr=ZAZ,2025-09-09 18:55:22
"Lava Bold N1 (Radiant Black, 4 GB RAM, 64 GB Storage) | 6.75"" (90 Hz) HD+ Display | 13MP AI Dual Rear Camera | 5000 mAh Battery | Secure Face Unlock | Fingerprint Reader | Charger & Phone-Case in Box",B0F83HMDDR,Lava,"₹5,999","₹7,499",20% off,3.8 out of 5 stars,190,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4MDI4NTYyNTQwMDE2Nzk0OjE3NTc0MjQzMjQ6c3BfbXRmOjMwMDU4MDUxODU4MjczMjo6MDo6&url=%2FLava-Bold-N1-Fingerprint-Phone-Case%2Fdp%2FB0F83HMDDR%2Fref%3Dsr_1_28_sspa%3Fdib%3DeyJ2IjoiMSJ9.SOBcAmQZHozRvsan5oQLxaKymQYWCusANmz_esWu7tY5KTR8fDySwsgzpy_D3iSr2CbF7lC4mYa-QD8UOfH1oPG45K8yGs7mcf0GWDdispqOwHD87FfSb0TPDM4Aebe3NFBTdkx11NBrTZ8IJ4HrJmhb7tlk-4n9evhXFCba-KWmDAgUs9R9gDUBqo9_OGi1BjIpzwXxl_LBvSSc9fYCHOYT5BkfBdsgxzNxaVrLCqs.VaVjDw1wvvSEHEJPAl8c42j9TXMma9KxovRVHSeTmgk%26dib_tag%3Dse%26keywords%3Dmobiles%26qid%3D1757424324%26sr%3D8-28-spons%26xpid%3DE4psOAFDN97GT%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1&aref=ekkhB0ntHj&sp_cr=ZAZ,2025-09-09 18:55:22
"iQOO Neo 10 (Titanium Chrome, 16GB RAM, 512GB Storage) | Snapdragon 8s Gen 4 Processor & SuperComputing Chip Q1 | 7000 mAh Battery | Segment’s Highest 144 FPS Gaming Smartphone",B0F83K513N,iQOO,"₹40,999","₹45,999",11% off,4.3 out of 5 stars,"1,951",https://www.amazon.in/iQOO-Snapdragon-Processor-SuperComputing-Smartphone/dp/B0F83K513N/ref=sr_1_29?dib=eyJ2IjoiMSJ9.SOBcAmQZHozRvsan5oQLxaKymQYWCusANmz_esWu7tY5KTR8fDySwsgzpy_D3iSr2CbF7lC4mYa-QD8UOfH1oPG45K8yGs7mcf0GWDdispqOwHD87FfSb0TPDM4Aebe3NFBTdkx11NBrTZ8IJ4HrJmhb7tlk-4n9evhXFCba-KWmDAgUs9R9gDUBqo9_OGi1BjIpzwXxl_LBvSSc9fYCHOYT5BkfBdsgxzNxaVrLCqs.VaVjDw1wvvSEHEJPAl8c42j9TXMma9KxovRVHSeTmgk&dib_tag=se&keywords=mobiles&qid=1757424324&sr=8-29&xpid=E4psOAFDN97GT,2025-09-09 18:55:22
"Samsung Galaxy M06 5G (Sage Green, 4GB RAM, 64GB Storage) | MediaTek Dimensity 6300 | AnTuTu Score 422K+ | 12 5G Bands| 25W Fast Charging | 4 Gen of OS Upgrades | Without Charger",B0F3X54YTF,Samsung,"₹8,499","₹12,499",32% off,3.9 out of 5 stars,"2,676",https://www.amazon.in/Samsung-MediaTek-Dimensity-Charging-Upgrades/dp/B0F3X54YTF/ref=sr_1_30?dib=eyJ2IjoiMSJ9.SOBcAmQZHozRvsan5oQLxaKymQYWCusANmz_esWu7tY5KTR8fDySwsgzpy_D3iSr2CbF7lC4mYa-QD8UOfH1oPG45K8yGs7mcf0GWDdispqOwHD87FfSb0TPDM4Aebe3NFBTdkx11NBrTZ8IJ4HrJmhb7tlk-4n9evhXFCba-KWmDAgUs9R9gDUBqo9_OGi1BjIpzwXxl_LBvSSc9fYCHOYT5BkfBdsgxzNxaVrLCqs.VaVjDw1wvvSEHEJPAl8c42j9TXMma9KxovRVHSeTmgk&dib_tag=se&keywords=mobiles&qid=1757424324&sr=8-30&xpid=E4psOAFDN97GT,2025-09-09 18:55:22
"iQOO Z10x 5G (Ultramarine, 6GB RAM, 128GB Storage) | 6500 mAh Large Capacity Battery | Dimensity 7300 Processor | Military-Grade Durability",B0F2T7B9TM,iQOO,"₹13,499","₹17,499",23% off,4.3 out of 5 stars,"3,949",https://www.amazon.in/iQOO-Ultramarine-Dimensity-Military-Grade-Durability/dp/B0F2T7B9TM/ref=sr_1_31?dib=eyJ2IjoiMSJ9.SOBcAmQZHozRvsan5oQLxaKymQYWCusANmz_esWu7tY5KTR8fDySwsgzpy_D3iSr2CbF7lC4mYa-QD8UOfH1oPG45K8yGs7mcf0GWDdispqOwHD87FfSb0TPDM4Aebe3NFBTdkx11NBrTZ8IJ4HrJmhb7tlk-4n9evhXFCba-KWmDAgUs9R9gDUBqo9_OGi1BjIpzwXxl_LBvSSc9fYCHOYT5BkfBdsgxzNxaVrLCqs.VaVjDw1wvvSEHEJPAl8c42j9TXMma9KxovRVHSeTmgk&dib_tag=se&keywords=mobiles&qid=1757424324&sr=8-31&xpid=E4psOAFDN97GT,2025-09-09 18:55:22
"Redmi A4 5G (Sparkle Purple, 4GB RAM, 64GB Storage) | Global Debut SD 4s Gen 2 | Segment Largest 6.88in 120Hz | 50MP Dual Camera | 18W Fast Charging",B0DLW427YG,Redmi,"₹8,299","₹10,999",25% off,3.9 out of 5 stars,"6,419",https://www.amazon.in/Redmi-A4-5G-Sparkle-Charging/dp/B0DLW427YG/ref=sr_1_32?dib=eyJ2IjoiMSJ9.SOBcAmQZHozRvsan5oQLxaKymQYWCusANmz_esWu7tY5KTR8fDySwsgzpy_D3iSr2CbF7lC4mYa-QD8UOfH1oPG45K8yGs7mcf0GWDdispqOwHD87FfSb0TPDM4Aebe3NFBTdkx11NBrTZ8IJ4HrJmhb7tlk-4n9evhXFCba-KWmDAgUs9R9gDUBqo9_OGi1BjIpzwXxl_LBvSSc9fYCHOYT5BkfBdsgxzNxaVrLCqs.VaVjDw1wvvSEHEJPAl8c42j9TXMma9KxovRVHSeTmgk&dib_tag=se&keywords=mobiles&qid=1757424324&sr=8-32&xpid=E4psOAFDN97GT,2025-09-09 18:55:22
POCO M6 Plus 5G Graphite Black 8GB RAM 128GB ROM,B0D9KHQ4M1,POCO,"₹10,499","₹14,499",28% off,3.9 out of 5 stars,962,https://www.amazon.in/POCO-Plus-Graphite-Black-128GB/dp/B0D9KHQ4M1/ref=sr_1_33?dib=eyJ2IjoiMSJ9.SOBcAmQZHozRvsan5oQLxaKymQYWCusANmz_esWu7tY5KTR8fDySwsgzpy_D3iSr2CbF7lC4mYa-QD8UOfH1oPG45K8yGs7mcf0GWDdispqOwHD87FfSb0TPDM4Aebe3NFBTdkx11NBrTZ8IJ4HrJmhb7tlk-4n9evhXFCba-KWmDAgUs9R9gDUBqo9_OGi1BjIpzwXxl_LBvSSc9fYCHOYT5BkfBdsgxzNxaVrLCqs.VaVjDw1wvvSEHEJPAl8c42j9TXMma9KxovRVHSeTmgk&dib_tag=se&keywords=mobiles&qid=1757424324&sr=8-33&xpid=E4psOAFDN97GT,2025-09-09 18:55:22
"POCO M7 5G Mint Green 6GB RAM|128GB ROM|SD4 Gen2 Processor|6.88"" HD+ Display|50MP Camera|8MP Front Camera|5160 mAh Battery",B0F5Q2F8G2,POCO,"₹9,499","₹12,999",27% off,4.3 out of 5 stars,172,https://www.amazon.in/POCO-Processor-Display-Camera-Battery/dp/B0F5Q2F8G2/ref=sr_1_34?dib=eyJ2IjoiMSJ9.SOBcAmQZHozRvsan5oQLxaKymQYWCusANmz_esWu7tY5KTR8fDySwsgzpy_D3iSr2CbF7lC4mYa-QD8UOfH1oPG45K8yGs7mcf0GWDdispqOwHD87FfSb0TPDM4Aebe3NFBTdkx11NBrTZ8IJ4HrJmhb7tlk-4n9evhXFCba-KWmDAgUs9R9gDUBqo9_OGi1BjIpzwXxl_LBvSSc9fYCHOYT5BkfBdsgxzNxaVrLCqs.VaVjDw1wvvSEHEJPAl8c42j9TXMma9KxovRVHSeTmgk&dib_tag=se&keywords=mobiles&qid=1757424324&sr=8-34&xpid=E4psOAFDN97GT,2025-09-09 18:55:22
"iQOO Z10 Lite 5G (Cyber Green, 8GB RAM, 256GB Storage) | 6000 mAh Battery | Dimensity 6300 5G Processor with 433K+* AnTuTu Score | IP64 Rated & Military Grade Shock-Resistance*",B0FC5XDV5R,iQOO,"₹12,999","₹16,999",24% off,4.0 out of 5 stars,"1,849",https://www.amazon.in/iQOO-Dimensity-Processor-Military-Shock-Resistance/dp/B0FC5XDV5R/ref=sr_1_35?dib=eyJ2IjoiMSJ9.SOBcAmQZHozRvsan5oQLxaKymQYWCusANmz_esWu7tY5KTR8fDySwsgzpy_D3iSr2CbF7lC4mYa-QD8UOfH1oPG45K8yGs7mcf0GWDdispqOwHD87FfSb0TPDM4Aebe3NFBTdkx11NBrTZ8IJ4HrJmhb7tlk-4n9evhXFCba-KWmDAgUs9R9gDUBqo9_OGi1BjIpzwXxl_LBvSSc9fYCHOYT5BkfBdsgxzNxaVrLCqs.VaVjDw1wvvSEHEJPAl8c42j9TXMma9KxovRVHSeTmgk&dib_tag=se&keywords=mobiles&qid=1757424324&sr=8-35&xpid=E4psOAFDN97GT,2025-09-09 18:55:22
"Tecno POP 9 5G (Azure Sky, 8GB+128GB) | D6300 5G Processor | 48MP Sony AI Camera | 4+ Year Lag Free Fluency |5000 mAh Battery |Dual Speaker | Without Charger",B0DRDC897Z,Tecno,"₹9,699","₹14,999",35% off,,,https://www.amazon.in/Tecno-POP-5G-Processor-Fluency/dp/B0DRDC897Z/ref=sr_1_36?dib=eyJ2IjoiMSJ9.SOBcAmQZHozRvsan5oQLxaKymQYWCusANmz_esWu7tY5KTR8fDySwsgzpy_D3iSr2CbF7lC4mYa-QD8UOfH1oPG45K8yGs7mcf0GWDdispqOwHD87FfSb0TPDM4Aebe3NFBTdkx11NBrTZ8IJ4HrJmhb7tlk-4n9evhXFCba-KWmDAgUs9R9gDUBqo9_OGi1BjIpzwXxl_LBvSSc9fYCHOYT5BkfBdsgxzNxaVrLCqs.VaVjDw1wvvSEHEJPAl8c42j9TXMma9KxovRVHSeTmgk&dib_tag=se&keywords=mobiles&qid=1757424324&sr=8-36&xpid=E4psOAFDN97GT,2025-09-09 18:55:22
"Lava Storm Lite 5G (Astral Blue, 4+4*GB RAM, 64GB Storage) | India's First MTK Dimensity 6400 Processor | 50MP AI Camera | IP64 Rated | 120 Hz Display | 5000mAh Battery | Supports All 5G Bands",B0FB42K578,Lava,"₹8,499","₹10,999",23% off,4.0 out of 5 stars,330,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4MDI4NTYyNTQwMDE2Nzk0OjE3NTc0MjQzMjQ6c3BfYnRmOjMwMDYwNjk0NjAxMTYzMjo6MDo6&url=%2FLava-Storage-Dimensity-Processor-Supports%2Fdp%2FB0FB42K578%2Fref%3Dsr_1_37_sspa%3Fdib%3DeyJ2IjoiMSJ9.SOBcAmQZHozRvsan5oQLxaKymQYWCusANmz_esWu7tY5KTR8fDySwsgzpy_D3iSr2CbF7lC4mYa-QD8UOfH1oPG45K8yGs7mcf0GWDdispqOwHD87FfSb0TPDM4Aebe3NFBTdkx11NBrTZ8IJ4HrJmhb7tlk-4n9evhXFCba-KWmDAgUs9R9gDUBqo9_OGi1BjIpzwXxl_LBvSSc9fYCHOYT5BkfBdsgxzNxaVrLCqs.VaVjDw1wvvSEHEJPAl8c42j9TXMma9KxovRVHSeTmgk%26dib_tag%3Dse%26keywords%3Dmobiles%26qid%3D1757424324%26sr%3D8-37-spons%26xpid%3DE4psOAFDN97GT%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1&aref=spNRV8qYVa&sp_cr=ZAZ,2025-09-09 18:55:22
